#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:23:23       0      4      2      0 
 20250823    16:23:23       1    425      4      0 
 20250823    16:23:23       2    425      4      0 
 20250823    16:23:23       3    425      4      0 
 20250823    16:23:28       0      4      2      0 
 20250823    16:23:28       1    425      4      0 
 20250823    16:23:28       2    425      4      0 
 20250823    16:23:28       3    425      4      0 
 20250823    16:23:33       0      4      2      0 
 20250823    16:23:33       1    425      4      0 
 20250823    16:23:33       2    425      4      0 
 20250823    16:23:33       3    425      4      0 
 20250823    16:23:38       0      4      2      0 
 20250823    16:23:38       1    425      4      0 
 20250823    16:23:38       2    425      4      0 
 20250823    16:23:38       3    425      4      0 
 20250823    16:23:43       0      4      2      0 
 20250823    16:23:43       1    425      4      0 
 20250823    16:23:43       2    425      4      0 
 20250823    16:23:43       3    425      4      0 
 20250823    16:23:48       0      4      2      0 
 20250823    16:23:48       1    425      4      0 
 20250823    16:23:48       2    425      4      0 
 20250823    16:23:48       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:23:53       0      4      2      0 
 20250823    16:23:53       1    425      4      0 
 20250823    16:23:53       2    425      4      0 
 20250823    16:23:53       3    425      4      0 
 20250823    16:23:58       0      4      2      0 
 20250823    16:23:58       1    425      4      0 
 20250823    16:23:58       2    425      4      0 
 20250823    16:23:58       3    425      4      0 
 20250823    16:24:03       0      4      2      0 
 20250823    16:24:03       1    425      4      0 
 20250823    16:24:03       2    425      4      0 
 20250823    16:24:03       3    425      4      0 
 20250823    16:24:08       0      4      2      0 
 20250823    16:24:08       1    425      4      0 
 20250823    16:24:08       2    425      4      0 
 20250823    16:24:08       3    425      4      0 
 20250823    16:24:13       0      4      2      0 
 20250823    16:24:13       1    425      4      0 
 20250823    16:24:13       2    425      4      0 
 20250823    16:24:13       3    425      4      0 
 20250823    16:24:18       0      4      2      0 
 20250823    16:24:18       1    425      4      0 
 20250823    16:24:18       2    425      4      0 
 20250823    16:24:18       3    425      4      0 
 20250823    16:24:23       0      4      2      0 
 20250823    16:24:23       1    425      4      0 
 20250823    16:24:23       2    425      4      0 
 20250823    16:24:23       3    425      4      0 
 20250823    16:24:28       0      4      2      0 
 20250823    16:24:28       1    425      4      0 
 20250823    16:24:28       2    425      4      0 
 20250823    16:24:28       3    425      4      0 
 20250823    16:24:33       0      4      2      0 
 20250823    16:24:33       1    425      4      0 
 20250823    16:24:33       2    425      4      0 
 20250823    16:24:33       3    425      4      0 
 20250823    16:24:38       0      4      2      0 
 20250823    16:24:38       1    425      4      0 
 20250823    16:24:38       2    425      4      0 
 20250823    16:24:38       3    425      4      0 
 20250823    16:24:43       0      4      2      0 
 20250823    16:24:43       1    425      4      0 
 20250823    16:24:43       2    425      4      0 
 20250823    16:24:43       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:24:48       0      4      2      0 
 20250823    16:24:48       1    425      4      0 
 20250823    16:24:48       2    425      4      0 
 20250823    16:24:48       3    425      4      0 
 20250823    16:24:53       0      4      2      0 
 20250823    16:24:53       1    425      4      0 
 20250823    16:24:53       2    425      4      0 
 20250823    16:24:53       3    425      4      0 
 20250823    16:24:58       0      4      2      0 
 20250823    16:24:58       1    425      4      0 
 20250823    16:24:58       2    425      4      0 
 20250823    16:24:58       3    425      4      0 
 20250823    16:25:03       0      4      2      0 
 20250823    16:25:03       1    425      4      0 
 20250823    16:25:03       2    425      4      0 
 20250823    16:25:03       3    425      4      0 
 20250823    16:25:08       0      4      2      0 
 20250823    16:25:08       1    425      4      0 
 20250823    16:25:08       2    425      4      0 
 20250823    16:25:08       3    425      4      0 
 20250823    16:25:13       0      4      2      0 
 20250823    16:25:13       1    425      4      0 
 20250823    16:25:13       2    425      4      0 
 20250823    16:25:13       3    425      4      0 
 20250823    16:25:18       0      4      2      0 
 20250823    16:25:18       1    425      4      0 
 20250823    16:25:18       2    425      4      0 
 20250823    16:25:18       3    425      4      0 
 20250823    16:25:23       0      4      2      0 
 20250823    16:25:23       1    425      4      0 
 20250823    16:25:23       2    425      4      0 
 20250823    16:25:23       3    425      4      0 
 20250823    16:25:28       0      4      2      0 
 20250823    16:25:28       1    425      4      0 
 20250823    16:25:28       2    425      4      0 
 20250823    16:25:28       3    425      4      0 
 20250823    16:25:33       0      4      2      0 
 20250823    16:25:33       1    425      4      0 
 20250823    16:25:33       2    425      4      0 
 20250823    16:25:33       3    425      4      0 
 20250823    16:25:38       0      4      2      0 
 20250823    16:25:38       1    425      4      0 
 20250823    16:25:38       2    425      4      0 
 20250823    16:25:38       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:25:43       0      4      2      0 
 20250823    16:25:43       1    425      4      0 
 20250823    16:25:43       2    425      4      0 
 20250823    16:25:43       3    425      4      0 
 20250823    16:25:48       0      4      2      0 
 20250823    16:25:48       1    425      4      0 
 20250823    16:25:48       2    425      4      0 
 20250823    16:25:48       3    425      4      0 
 20250823    16:25:53       0      4      2      0 
 20250823    16:25:53       1    503      4      0 
 20250823    16:25:53       2    425      4      0 
 20250823    16:25:53       3    425      4      0 
 20250823    16:25:58       0      4      2      0 
 20250823    16:25:58       1    503      4      0 
 20250823    16:25:58       2    425      4      0 
 20250823    16:25:58       3    425      4      0 
 20250823    16:26:03       0      4      2      0 
 20250823    16:26:03       1    503      4      0 
 20250823    16:26:03       2    425      4      0 
 20250823    16:26:03       3    425      4      0 
 20250823    16:26:08       0      4      2      0 
 20250823    16:26:08       1    503      4      0 
 20250823    16:26:08       2    425      4      0 
 20250823    16:26:08       3    503      4      0 
 20250823    16:26:13       0      4      2      0 
 20250823    16:26:13       1    503      4      0 
 20250823    16:26:13       2    425      4      0 
 20250823    16:26:13       3    503      4      0 
 20250823    16:26:18       0   1637      4      0 
 20250823    16:26:18       1   1709      4      0 
 20250823    16:26:18       2   1709      4      0 
 20250823    16:26:18       3   1637      4      0 
 20250823    16:26:23       0   1637      4      0 
 20250823    16:26:23       1   1709      4      0 
 20250823    16:26:23       2   1709      4      0 
 20250823    16:26:23       3   1637      4      0 
 20250823    16:26:28       0   1637      4      0 
 20250823    16:26:28       1   1709      4      0 
 20250823    16:26:28       2   1709      4      0 
 20250823    16:26:28       3   1637      4      0 
 20250823    16:26:33       0   7029      4      0 
 20250823    16:26:33       1   1711      4      0 
 20250823    16:26:33       2   7103      4      0 
 20250823    16:26:33       3   7031      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:26:38       0   7029      4      0 
 20250823    16:26:38       1   7105      4      0 
 20250823    16:26:38       2   7103      4      0 
 20250823    16:26:38       3   7031      4      0 
 20250823    16:26:43       0   7029      4      0 
 20250823    16:26:43       1   7105      4      0 
 20250823    16:26:43       2   7103      4      0 
 20250823    16:26:43       3   7031      4      0 
 20250823    16:26:48       0   7029      4      0 
 20250823    16:26:48       1   7105      4      0 
 20250823    16:26:48       2   7103      4      0 
 20250823    16:26:48       3   7031      4      0 
 20250823    16:26:53       0   7029      4      0 
 20250823    16:26:53       1   7105      4      0 
 20250823    16:26:53       2   7103      4      0 
 20250823    16:26:53       3   7031      4      0 
 20250823    16:26:58       0   7029      4      0 
 20250823    16:26:58       1   7105      4      0 
 20250823    16:26:58       2   7103      4      0 
 20250823    16:26:58       3   7031      4      0 
 20250823    16:27:03       0   7029      4      0 
 20250823    16:27:03       1   7105      4      0 
 20250823    16:27:03       2   7103      4      0 
 20250823    16:27:03       3   7031      4      0 
 20250823    16:27:08       0   7029      4      0 
 20250823    16:27:08       1   7105      4      0 
 20250823    16:27:08       2   7103      4      0 
 20250823    16:27:08       3   7031      4      0 
 20250823    16:27:13       0   7029      4      0 
 20250823    16:27:13       1   7105      4      0 
 20250823    16:27:13       2   7103      4      0 
 20250823    16:27:13       3   7031      4      0 
 20250823    16:27:18       0   7029      4      0 
 20250823    16:27:18       1   7105      4      0 
 20250823    16:27:18       2   7103      4      0 
 20250823    16:27:18       3   7031      4      0 
 20250823    16:27:23       0   7029      4      0 
 20250823    16:27:23       1   7105      4      0 
 20250823    16:27:23       2   7103      4      0 
 20250823    16:27:23       3   7031      4      0 
 20250823    16:27:28       0   7031      4      0 
 20250823    16:27:28       1   7105      4      0 
 20250823    16:27:28       2   7105      4      0 
 20250823    16:27:28       3   7031      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:27:33       0   7031      4      0 
 20250823    16:27:33       1   7105      4      0 
 20250823    16:27:33       2   7105      4      0 
 20250823    16:27:33       3   7031      4      0 
 20250823    16:27:38       0   7031      4      0 
 20250823    16:27:38       1   7105      4      0 
 20250823    16:27:38       2   7105      4      0 
 20250823    16:27:38       3   7031      4      0 
 20250823    16:27:43       0   7031      4      0 
 20250823    16:27:43       1   7105      4      0 
 20250823    16:27:43       2   7105      4      0 
 20250823    16:27:43       3   7031      4      0 
 20250823    16:27:48       0   7031      4      0 
 20250823    16:27:48       1   7105      4      0 
 20250823    16:27:48       2   7105      4      0 
 20250823    16:27:48       3   7031      4      0 
 20250823    16:27:53       0   7031      4      0 
 20250823    16:27:53       1   7105      4      0 
 20250823    16:27:53       2   7105      4      0 
 20250823    16:27:53       3   7031      4      0 
 20250823    16:27:58       0   7031      4      0 
 20250823    16:27:58       1   7105      4      0 
 20250823    16:27:58       2   7105      4      0 
 20250823    16:27:58       3   7031      4      0 
 20250823    16:28:03       0   7031      4      0 
 20250823    16:28:03       1   7105      4      0 
 20250823    16:28:03       2   7105      4      0 
 20250823    16:28:03       3   7031      4      0 
 20250823    16:28:08       0   7031      4      0 
 20250823    16:28:08       1   7105      4      0 
 20250823    16:28:08       2   7105      4      0 
 20250823    16:28:08       3   7031      4      0 
 20250823    16:28:13       0   7031      4      0 
 20250823    16:28:13       1   7105      4      0 
 20250823    16:28:13       2   7105      4      0 
 20250823    16:28:13       3   7031      4      0 
 20250823    16:28:18       0   7031      4      0 
 20250823    16:28:18       1   7105      4      0 
 20250823    16:28:18       2   7105      4      0 
 20250823    16:28:18       3   7031      4      0 
 20250823    16:28:23       0   7031      4      0 
 20250823    16:28:23       1   7105      4      0 
 20250823    16:28:23       2   7105      4      0 
 20250823    16:28:23       3   7031      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:28:28       0   7031      4      0 
 20250823    16:28:28       1   7105      4      0 
 20250823    16:28:28       2   7105      4      0 
 20250823    16:28:28       3   7031      4      0 
 20250823    16:28:33       0   7031      4      0 
 20250823    16:28:33       1   7105      4      0 
 20250823    16:28:33       2   7105      4      0 
 20250823    16:28:33       3   7031      4      0 
 20250823    16:28:38       0   7031      4      0 
 20250823    16:28:38       1   7105      4      0 
 20250823    16:28:38       2   7105      4      0 
 20250823    16:28:38       3   7031      4      0 
 20250823    16:28:43       0   7031      4      0 
 20250823    16:28:43       1   7105      4      0 
 20250823    16:28:43       2   7105      4      0 
 20250823    16:28:43       3   7031      4      0 
 20250823    16:28:48       0   7031      4      0 
 20250823    16:28:48       1   7105      4      0 
 20250823    16:28:48       2   7105      4      0 
 20250823    16:28:48       3   7031      4      0 
 20250823    16:28:53       0   7031      4      0 
 20250823    16:28:53       1   7105      4      0 
 20250823    16:28:53       2   7105      4      0 
 20250823    16:28:53       3   7031      4      0 
 20250823    16:28:58       0   7031      4      0 
 20250823    16:28:58       1   7105      4      0 
 20250823    16:28:58       2   7105      4      0 
 20250823    16:28:58       3   7031      4      0 
 20250823    16:29:03       0   7031      4      0 
 20250823    16:29:03       1   7105      4      0 
 20250823    16:29:03       2   7105      4      0 
 20250823    16:29:03       3   7031      4      0 
 20250823    16:29:08       0   7031      4      0 
 20250823    16:29:08       1   7105      4      0 
 20250823    16:29:08       2   7105      4      0 
 20250823    16:29:08       3   7031      4      0 
 20250823    16:29:13       0   7031      4      0 
 20250823    16:29:13       1   7105      4      0 
 20250823    16:29:13       2   7105      4      0 
 20250823    16:29:13       3   7031      4      0 
 20250823    16:29:18       0   7031      4      0 
 20250823    16:29:18       1   7105      4      0 
 20250823    16:29:18       2   7105      4      0 
 20250823    16:29:18       3   7031      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:29:23       0   7031      4      0 
 20250823    16:29:23       1   7105      4      0 
 20250823    16:29:23       2   7105      4      0 
 20250823    16:29:23       3   7031      4      0 
 20250823    16:29:28       0   7031      4      0 
 20250823    16:29:28       1   7105      4      0 
 20250823    16:29:28       2   7105      4      0 
 20250823    16:29:28       3   7033      4      0 
 20250823    16:29:33       0   7031      4      0 
 20250823    16:29:33       1   7105      4      0 
 20250823    16:29:33       2   7105      4      0 
 20250823    16:29:33       3   7033      4      0 
 20250823    16:29:38       0   7031      4      0 
 20250823    16:29:38       1   7105      4      0 
 20250823    16:29:38       2   7105      4      0 
 20250823    16:29:38       3   7033      4      0 
 20250823    16:29:44       0   7031      4      0 
 20250823    16:29:44       1   7105      4      0 
 20250823    16:29:44       2   7105      4      0 
 20250823    16:29:44       3   7033      4      0 
 20250823    16:29:49       0   7031      4      0 
 20250823    16:29:49       1   7105      4      0 
 20250823    16:29:49       2   7105      4      0 
 20250823    16:29:49       3   7033      4      0 
 20250823    16:29:54       0   7031      4      0 
 20250823    16:29:54       1   7105      4      0 
 20250823    16:29:54       2   7105      4      0 
 20250823    16:29:54       3   7033      4      0 
 20250823    16:29:59       0   7031      4      0 
 20250823    16:29:59       1   7105      4      0 
 20250823    16:29:59       2   7105      4      0 
 20250823    16:29:59       3   7033      4      0 
 20250823    16:30:04       0   7031      4      0 
 20250823    16:30:04       1   7105      4      0 
 20250823    16:30:04       2   7105      4      0 
 20250823    16:30:04       3   7033      4      0 
 20250823    16:30:09       0   7031      4      0 
 20250823    16:30:09       1   7105      4      0 
 20250823    16:30:09       2   7105      4      0 
 20250823    16:30:09       3   7033      4      0 
 20250823    16:30:14       0   7031      4      0 
 20250823    16:30:14       1   7105      4      0 
 20250823    16:30:14       2   7105      4      0 
 20250823    16:30:14       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:30:19       0   7031      4      0 
 20250823    16:30:19       1   7105      4      0 
 20250823    16:30:19       2   7105      4      0 
 20250823    16:30:19       3   7033      4      0 
 20250823    16:30:24       0   7031      4      0 
 20250823    16:30:24       1   7105      4      0 
 20250823    16:30:24       2   7105      4      0 
 20250823    16:30:24       3   7033      4      0 
 20250823    16:30:29       0   7031      4      0 
 20250823    16:30:29       1   7105      4      0 
 20250823    16:30:29       2   7105      4      0 
 20250823    16:30:29       3   7033      4      0 
 20250823    16:30:34       0   7031      4      0 
 20250823    16:30:34       1   7105      4      0 
 20250823    16:30:34       2   7105      4      0 
 20250823    16:30:34       3   7033      4      0 
 20250823    16:30:39       0   7031      4      0 
 20250823    16:30:39       1   7105      4      0 
 20250823    16:30:39       2   7105      4      0 
 20250823    16:30:39       3   7033      4      0 
 20250823    16:30:44       0   7031      4      0 
 20250823    16:30:44       1   7105      4      0 
 20250823    16:30:44       2   7105      4      0 
 20250823    16:30:44       3   7033      4      0 
 20250823    16:30:49       0   7031      4      0 
 20250823    16:30:49       1   7105      4      0 
 20250823    16:30:49       2   7105      4      0 
 20250823    16:30:49       3   7033      4      0 
 20250823    16:30:54       0   7031      4      0 
 20250823    16:30:54       1   7105      4      0 
 20250823    16:30:54       2   7105      4      0 
 20250823    16:30:54       3   7033      4      0 
 20250823    16:30:59       0   7031      4      0 
 20250823    16:30:59       1   7105      4      0 
 20250823    16:30:59       2   7105      4      0 
 20250823    16:30:59       3   7033      4      0 
 20250823    16:31:04       0   7031      4      0 
 20250823    16:31:04       1   7105      4      0 
 20250823    16:31:04       2   7105      4      0 
 20250823    16:31:04       3   7033      4      0 
 20250823    16:31:09       0   7031      4      0 
 20250823    16:31:09       1   7105      4      0 
 20250823    16:31:09       2   7105      4      0 
 20250823    16:31:09       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:31:14       0   7031      4      0 
 20250823    16:31:14       1   7105      4      0 
 20250823    16:31:14       2   7105      4      0 
 20250823    16:31:14       3   7033      4      0 
 20250823    16:31:19       0   7031      4      0 
 20250823    16:31:19       1   7105      4      0 
 20250823    16:31:19       2   7105      4      0 
 20250823    16:31:19       3   7033      4      0 
 20250823    16:31:24       0   7031      4      0 
 20250823    16:31:24       1   7105      4      0 
 20250823    16:31:24       2   7105      4      0 
 20250823    16:31:24       3   7033      4      0 
 20250823    16:31:29       0   7031      4      0 
 20250823    16:31:29       1   7105      4      0 
 20250823    16:31:29       2   7105      4      0 
 20250823    16:31:29       3   7033      4      0 
 20250823    16:31:34       0   7031      4      0 
 20250823    16:31:34       1   7105      4      0 
 20250823    16:31:34       2   7105      4      0 
 20250823    16:31:34       3   7033      4      0 
 20250823    16:31:39       0   7031      4      0 
 20250823    16:31:39       1   7105      4      0 
 20250823    16:31:39       2   7105      4      0 
 20250823    16:31:39       3   7033      4      0 
 20250823    16:31:44       0   7031      4      0 
 20250823    16:31:44       1   7105      4      0 
 20250823    16:31:44       2   7105      4      0 
 20250823    16:31:44       3   7033      4      0 
 20250823    16:31:49       0   7031      4      0 
 20250823    16:31:49       1   7105      4      0 
 20250823    16:31:49       2   7105      4      0 
 20250823    16:31:49       3   7033      4      0 
 20250823    16:31:54       0   7031      4      0 
 20250823    16:31:54       1   7105      4      0 
 20250823    16:31:54       2   7105      4      0 
 20250823    16:31:54       3   7033      4      0 
 20250823    16:31:59       0   7031      4      0 
 20250823    16:31:59       1   7105      4      0 
 20250823    16:31:59       2   7105      4      0 
 20250823    16:31:59       3   7033      4      0 
 20250823    16:32:04       0   7031      4      0 
 20250823    16:32:04       1   7105      4      0 
 20250823    16:32:04       2   7105      4      0 
 20250823    16:32:04       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:32:09       0   7031      4      0 
 20250823    16:32:09       1   7105      4      0 
 20250823    16:32:09       2   7105      4      0 
 20250823    16:32:09       3   7033      4      0 
 20250823    16:32:14       0   7031      4      0 
 20250823    16:32:14       1   7105      4      0 
 20250823    16:32:14       2   7105      4      0 
 20250823    16:32:14       3   7033      4      0 
 20250823    16:32:19       0   7031      4      0 
 20250823    16:32:19       1   7105      4      0 
 20250823    16:32:19       2   7105      4      0 
 20250823    16:32:19       3   7033      4      0 
 20250823    16:32:24       0   7031      4      0 
 20250823    16:32:24       1   7105      4      0 
 20250823    16:32:24       2   7105      4      0 
 20250823    16:32:24       3   7033      4      0 
 20250823    16:32:29       0   7031      4      0 
 20250823    16:32:29       1   7105      4      0 
 20250823    16:32:29       2   7105      4      0 
 20250823    16:32:29       3   7033      4      0 
 20250823    16:32:34       0   7031      4      0 
 20250823    16:32:34       1   7105      4      0 
 20250823    16:32:34       2   7105      4      0 
 20250823    16:32:34       3   7033      4      0 
 20250823    16:32:39       0   7031      4      0 
 20250823    16:32:39       1   7105      4      0 
 20250823    16:32:39       2   7105      4      0 
 20250823    16:32:39       3   7033      4      0 
 20250823    16:32:44       0   7031      4      0 
 20250823    16:32:44       1   7105      4      0 
 20250823    16:32:44       2   7105      4      0 
 20250823    16:32:44       3   7033      4      0 
 20250823    16:32:49       0   7031      4      0 
 20250823    16:32:49       1   7105      4      0 
 20250823    16:32:49       2   7105      4      0 
 20250823    16:32:49       3   7033      4      0 
 20250823    16:32:54       0   7031      4      0 
 20250823    16:32:54       1   7105      4      0 
 20250823    16:32:54       2   7105      4      0 
 20250823    16:32:54       3   7033      4      0 
 20250823    16:32:59       0   7031      4      0 
 20250823    16:32:59       1   7105      4      0 
 20250823    16:32:59       2   7105      4      0 
 20250823    16:32:59       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:33:04       0   7031      4      0 
 20250823    16:33:04       1   7105      4      0 
 20250823    16:33:04       2   7105      4      0 
 20250823    16:33:04       3   7033      4      0 
 20250823    16:33:09       0   7031      4      0 
 20250823    16:33:09       1   7105      4      0 
 20250823    16:33:09       2   7105      4      0 
 20250823    16:33:09       3   7033      4      0 
 20250823    16:33:14       0   7031      4      0 
 20250823    16:33:14       1   7105      4      0 
 20250823    16:33:14       2   7105      4      0 
 20250823    16:33:14       3   7033      4      0 
 20250823    16:33:19       0   7031      4      0 
 20250823    16:33:19       1   7105      4      0 
 20250823    16:33:19       2   7105      4      0 
 20250823    16:33:19       3   7033      4      0 
 20250823    16:33:24       0   7031      4      0 
 20250823    16:33:24       1   7105      4      0 
 20250823    16:33:24       2   7105      4      0 
 20250823    16:33:24       3   7033      4      0 
 20250823    16:33:29       0   7031      4      0 
 20250823    16:33:29       1   7105      4      0 
 20250823    16:33:29       2   7105      4      0 
 20250823    16:33:29       3   7033      4      0 
 20250823    16:33:34       0   7031      4      0 
 20250823    16:33:34       1   7105      4      0 
 20250823    16:33:34       2   7105      4      0 
 20250823    16:33:34       3   7033      4      0 
 20250823    16:33:39       0   7031      4      0 
 20250823    16:33:39       1   7105      4      0 
 20250823    16:33:39       2   7105      4      0 
 20250823    16:33:39       3   7033      4      0 
 20250823    16:33:44       0   7031      4      0 
 20250823    16:33:44       1   7105      4      0 
 20250823    16:33:44       2   7105      4      0 
 20250823    16:33:44       3   7033      4      0 
 20250823    16:33:49       0   7031      4      0 
 20250823    16:33:49       1   7105      4      0 
 20250823    16:33:49       2   7105      4      0 
 20250823    16:33:49       3   7033      4      0 
 20250823    16:33:54       0   7031      4      0 
 20250823    16:33:54       1   7105      4      0 
 20250823    16:33:54       2   7105      4      0 
 20250823    16:33:54       3   7033      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    16:33:59       0   7031      4      0 
 20250823    16:33:59       1   7105      4      0 
 20250823    16:33:59       2   7105      4      0 
 20250823    16:33:59       3   7033      4      0 
 20250823    16:34:04       0   7031      4      0 
 20250823    16:34:04       1   7105      4      0 
 20250823    16:34:04       2   7105      4      0 
 20250823    16:34:04       3   7033      4      0 
 20250823    16:34:09       0   7031      4      0 
 20250823    16:34:09       1   7105      4      0 
 20250823    16:34:09       2   7105      4      0 
 20250823    16:34:09       3   7033      4      0 
 20250823    16:34:14       0   7031      4      0 
 20250823    16:34:14       1   7105      4      0 
 20250823    16:34:14       2   7105      4      0 
 20250823    16:34:14       3   7033      4      0 
 20250823    16:34:19       0   7031      4      0 
 20250823    16:34:19       1   7105      4      0 
 20250823    16:34:19       2   7105      4      0 
