#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:51:15       0      4      2      0 
 20250823    19:51:15       1    425      4      0 
 20250823    19:51:15       2    425      4      0 
 20250823    19:51:15       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:51:20       0      4      2      0 
 20250823    19:51:20       1    425      4      0 
 20250823    19:51:20       2    425      4      0 
 20250823    19:51:20       3    425      4      0 
 20250823    19:51:25       0      4      2      0 
 20250823    19:51:25       1    425      4      0 
 20250823    19:51:25       2    425      4      0 
 20250823    19:51:25       3    425      4      0 
 20250823    19:51:30       0      4      2      0 
 20250823    19:51:30       1    425      4      0 
 20250823    19:51:30       2    425      4      0 
 20250823    19:51:30       3    425      4      0 
 20250823    19:51:35       0      4      2      0 
 20250823    19:51:35       1    425      4      0 
 20250823    19:51:35       2    425      4      0 
 20250823    19:51:35       3    425      4      0 
 20250823    19:51:40       0      4      2      0 
 20250823    19:51:40       1    425      4      0 
 20250823    19:51:40       2    425      4      0 
 20250823    19:51:40       3    425      4      0 
 20250823    19:51:45       0      4      2      0 
 20250823    19:51:45       1    425      4      0 
 20250823    19:51:45       2    425      4      0 
 20250823    19:51:45       3    425      4      0 
 20250823    19:51:50       0      4      2      0 
 20250823    19:51:50       1    425      4      0 
 20250823    19:51:50       2    425      4      0 
 20250823    19:51:50       3    425      4      0 
 20250823    19:51:55       0      4      2      0 
 20250823    19:51:55       1    425      4      0 
 20250823    19:51:55       2    425      4      0 
 20250823    19:51:55       3    425      4      0 
 20250823    19:52:00       0      4      2      0 
 20250823    19:52:00       1    425      4      0 
 20250823    19:52:00       2    425      4      0 
 20250823    19:52:00       3    425      4      0 
 20250823    19:52:05       0      4      2      0 
 20250823    19:52:05       1    425      4      0 
 20250823    19:52:05       2    425      4      0 
 20250823    19:52:05       3    425      4      0 
 20250823    19:52:10       0      4      2      0 
 20250823    19:52:10       1    425      4      0 
 20250823    19:52:10       2    425      4      0 
 20250823    19:52:10       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:52:15       0      4      2      0 
 20250823    19:52:15       1    425      4      0 
 20250823    19:52:15       2    425      4      0 
 20250823    19:52:15       3    425      4      0 
 20250823    19:52:21       0      4      2      0 
 20250823    19:52:21       1    425      4      0 
 20250823    19:52:21       2    425      4      0 
 20250823    19:52:21       3    425      4      0 
 20250823    19:52:26       0      4      2      0 
 20250823    19:52:26       1    425      4      0 
 20250823    19:52:26       2    425      4      0 
 20250823    19:52:26       3    425      4      0 
 20250823    19:52:31       0      4      2      0 
 20250823    19:52:31       1    425      4      0 
 20250823    19:52:31       2    425      4      0 
 20250823    19:52:31       3    425      4      0 
 20250823    19:52:36       0      4      2      0 
 20250823    19:52:36       1    425      4      0 
 20250823    19:52:36       2    425      4      0 
 20250823    19:52:36       3    425      4      0 
 20250823    19:52:41       0      4      2      0 
 20250823    19:52:41       1    425      4      0 
 20250823    19:52:41       2    425      4      0 
 20250823    19:52:41       3    425      4      0 
 20250823    19:52:46       0      4      2      0 
 20250823    19:52:46       1    425      4      0 
 20250823    19:52:46       2    425      4      0 
 20250823    19:52:46       3    425      4      0 
 20250823    19:52:51       0      4      2      0 
 20250823    19:52:51       1    425      4      0 
 20250823    19:52:51       2    425      4      0 
 20250823    19:52:51       3    425      4      0 
 20250823    19:52:56       0      4      2      0 
 20250823    19:52:56       1    425      4      0 
 20250823    19:52:56       2    425      4      0 
 20250823    19:52:56       3    425      4      0 
 20250823    19:53:01       0      4      2      0 
 20250823    19:53:01       1    425      4      0 
 20250823    19:53:01       2    425      4      0 
 20250823    19:53:01       3    425      4      0 
 20250823    19:53:06       0      4      2      0 
 20250823    19:53:06       1    425      4      0 
 20250823    19:53:06       2    425      4      0 
 20250823    19:53:06       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:53:11       0      4      2      0 
 20250823    19:53:11       1    425      4      0 
 20250823    19:53:11       2    425      4      0 
 20250823    19:53:11       3    425      4      0 
 20250823    19:53:16       0      4      2      0 
 20250823    19:53:16       1    425      4      0 
 20250823    19:53:16       2    425      4      0 
 20250823    19:53:16       3    425      4      0 
 20250823    19:53:21       0      4      2      0 
 20250823    19:53:21       1    425      4      0 
 20250823    19:53:21       2    425      4      0 
 20250823    19:53:21       3    425      4      0 
 20250823    19:53:26       0      4      2      0 
 20250823    19:53:26       1    425      4      0 
 20250823    19:53:26       2    425      4      0 
 20250823    19:53:26       3    425      4      0 
 20250823    19:53:31       0      4      2      0 
 20250823    19:53:31       1    425      4      0 
 20250823    19:53:31       2    425      4      0 
 20250823    19:53:31       3    425      4      0 
 20250823    19:53:36       0      4      2      0 
 20250823    19:53:36       1    425      4      0 
 20250823    19:53:36       2    425      4      0 
 20250823    19:53:36       3    425      4      0 
 20250823    19:53:41       0      4      2      0 
 20250823    19:53:41       1    425      4      0 
 20250823    19:53:41       2    425      4      0 
 20250823    19:53:41       3    425      4      0 
 20250823    19:53:46       0      4      2      0 
 20250823    19:53:46       1    425      4      0 
 20250823    19:53:46       2    425      4      0 
 20250823    19:53:46       3    425      4      0 
 20250823    19:53:51       0      4      2      0 
 20250823    19:53:51       1    425      4      0 
 20250823    19:53:51       2    425      4      0 
 20250823    19:53:51       3    425      4      0 
 20250823    19:53:56       0      4      2      0 
 20250823    19:53:56       1    425      4      0 
 20250823    19:53:56       2    425      4      0 
 20250823    19:53:56       3    425      4      0 
 20250823    19:54:01       0      4      2      0 
 20250823    19:54:01       1    425      4      0 
 20250823    19:54:01       2    425      4      0 
 20250823    19:54:01       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:54:06       0      4      2      0 
 20250823    19:54:06       1    425      4      0 
 20250823    19:54:06       2    425      4      0 
 20250823    19:54:06       3    425      4      0 
 20250823    19:54:11       0      4      2      0 
 20250823    19:54:11       1    425      4      0 
 20250823    19:54:11       2    425      4      0 
 20250823    19:54:11       3    425      4      0 
 20250823    19:54:16       0      4      2      0 
 20250823    19:54:16       1    425      4      0 
 20250823    19:54:16       2    425      4      0 
 20250823    19:54:16       3    425      4      0 
 20250823    19:54:21       0      4      2      0 
 20250823    19:54:21       1    425      4      0 
 20250823    19:54:21       2    425      4      0 
 20250823    19:54:21       3    425      4      0 
 20250823    19:54:26       0      4      2      0 
 20250823    19:54:26       1    425      4      0 
 20250823    19:54:26       2    425      4      0 
 20250823    19:54:26       3    425      4      0 
 20250823    19:54:31       0      4      2      0 
 20250823    19:54:31       1    425      4      0 
 20250823    19:54:31       2    425      4      0 
 20250823    19:54:31       3    425      4      0 
 20250823    19:54:36       0      4      2      0 
 20250823    19:54:36       1    425      4      0 
 20250823    19:54:36       2    425      4      0 
 20250823    19:54:36       3    425      4      0 
 20250823    19:54:41       0      4      2      0 
 20250823    19:54:41       1    425      4      0 
 20250823    19:54:41       2    425      4      0 
 20250823    19:54:41       3    425      4      0 
 20250823    19:54:46       0      4      2      0 
 20250823    19:54:46       1    425      4      0 
 20250823    19:54:46       2    425      4      0 
 20250823    19:54:46       3    425      4      0 
 20250823    19:54:51       0      4      2      0 
 20250823    19:54:51       1    425      4      0 
 20250823    19:54:51       2    425      4      0 
 20250823    19:54:51       3    425      4      0 
 20250823    19:54:56       0      4      2      0 
 20250823    19:54:56       1    425      4      0 
 20250823    19:54:56       2    425      4      0 
 20250823    19:54:56       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:55:01       0      4      2      0 
 20250823    19:55:01       1    425      4      0 
 20250823    19:55:01       2    425      4      0 
 20250823    19:55:01       3    425      4      0 
 20250823    19:55:06       0      4      2      0 
 20250823    19:55:06       1    425      4      0 
 20250823    19:55:06       2    425      4      0 
 20250823    19:55:06       3    425      4      0 
 20250823    19:55:11       0      4      2      0 
 20250823    19:55:11       1    425      4      0 
 20250823    19:55:11       2    425      4      0 
 20250823    19:55:11       3    425      4      0 
 20250823    19:55:16       0      4      2      0 
 20250823    19:55:16       1    425      4      0 
 20250823    19:55:16       2    425      4      0 
 20250823    19:55:16       3    425      4      0 
 20250823    19:55:21       0      4      2      0 
 20250823    19:55:21       1    425      4      0 
 20250823    19:55:21       2    425      4      0 
 20250823    19:55:21       3    425      4      0 
 20250823    19:55:26       0    553      4      0 
 20250823    19:55:26       1    425      4      0 
 20250823    19:55:26       2    425      4      0 
 20250823    19:55:26       3    425      4      0 
 20250823    19:55:31       0    553      4      0 
 20250823    19:55:31       1    425      4      0 
 20250823    19:55:31       2    425      4      0 
 20250823    19:55:31       3    425      4      0 
 20250823    19:55:36       0    553      4      0 
 20250823    19:55:36       1    425      4      0 
 20250823    19:55:36       2    425      4      0 
 20250823    19:55:36       3    553      4      0 
 20250823    19:55:41       0    553      4      0 
 20250823    19:55:41       1    425      4      0 
 20250823    19:55:41       2    425      4      0 
 20250823    19:55:41       3    553      4      0 
 20250823    19:55:46       0    553      4      0 
 20250823    19:55:46       1    425      4      0 
 20250823    19:55:46       2    425      4      0 
 20250823    19:55:46       3    553      4      0 
 20250823    19:55:51       0    553      4      0 
 20250823    19:55:51       1    425      4      0 
 20250823    19:55:51       2    425      4      0 
 20250823    19:55:51       3    553      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    19:55:56       0    553      4      0 
 20250823    19:55:56       1    425      4      0 
 20250823    19:55:56       2    425      4      0 
 20250823    19:55:56       3    553      4      0 
 20250823    19:56:01       0    553      4      0 
 20250823    19:56:01       1    425      4      0 
 20250823    19:56:01       2    425      4      0 
 20250823    19:56:01       3    553      4      0 
 20250823    19:56:06       0    553      4      0 
 20250823    19:56:06       1    425      4      0 
 20250823    19:56:06       2    425      4      0 
 20250823    19:56:06       3    553      4      0 
 20250823    19:56:11       0   1637      4      0 
 20250823    19:56:11       1   1709      4      0 
 20250823    19:56:11       2   1709      4      0 
 20250823    19:56:11       3   1637      4      0 
 20250823    19:56:16       0   1637      4      0 
 20250823    19:56:16       1   1709      4      0 
 20250823    19:56:16       2   1709      4      0 
 20250823    19:56:16       3   1637      4      0 
 20250823    19:56:21       0   1637      4      0 
 20250823    19:56:21       1   1709      4      0 
 20250823    19:56:21       2   1709      4      0 
 20250823    19:56:21       3   1637      4      0 
 20250823    19:56:26       0   1637      4      0 
 20250823    19:56:26       1   1709      4      0 
 20250823    19:56:26       2   1709      4      0 
 20250823    19:56:26       3   1637      4      0 
 20250823    19:56:31       0   1637      4      0 
 20250823    19:56:31       1   1709      4      0 
 20250823    19:56:31       2   1709      4      0 
 20250823    19:56:31       3   1637      4      0 
 20250823    19:56:36       0   3299      4      0 
 20250823    19:56:36       1   1713      4      0 
 20250823    19:56:36       2   1709      4      0 
 20250823    19:56:36       3   1637      4      0 
 20250823    19:56:41       0   2851      4      0 
 20250823    19:56:41       1   1723      4      0 
 20250823    19:56:41       2   1709      4      0 
 20250823    19:56:41       3   1637      4      0 
 20250823    19:56:46       0    556      2      0 
 20250823    19:56:46       1   3387      4      0 
 20250823    19:56:46       2   1709      4      0 
 20250823    19:56:46       3   1637      4      0 
