#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    23:59:35       1    425      4      0 
 20250823    23:59:35       2    425      4      0 
 20250823    23:59:35       3    425      4      0 
 20250823    23:59:40       0      4      2      0 
 20250823    23:59:40       1    425      4      0 
 20250823    23:59:40       2    425      4      0 
 20250823    23:59:40       3    425      4      0 
 20250823    23:59:45       0      4      2      0 
 20250823    23:59:45       1    425      4      0 
 20250823    23:59:45       2    425      4      0 
 20250823    23:59:45       3    425      4      0 
 20250823    23:59:50       0      4      2      0 
 20250823    23:59:50       1    425      4      0 
 20250823    23:59:50       2    425      4      0 
 20250823    23:59:50       3    425      4      0 
 20250823    23:59:55       0      4      2      0 
 20250823    23:59:55       1    425      4      0 
 20250823    23:59:55       2    425      4      0 
 20250823    23:59:55       3    425      4      0 
 20250824    00:00:00       0      4      2      0 
 20250824    00:00:00       1    425      4      0 
 20250824    00:00:00       2    425      4      0 
 20250824    00:00:00       3    425      4      0 
 20250824    00:00:05       0      4      2      0 
 20250824    00:00:05       1    425      4      0 
 20250824    00:00:05       2    425      4      0 
 20250824    00:00:05       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:00:10       0      4      2      0 
 20250824    00:00:10       1    425      4      0 
 20250824    00:00:10       2    425      4      0 
 20250824    00:00:10       3    425      4      0 
 20250824    00:00:15       0      4      2      0 
 20250824    00:00:15       1    425      4      0 
 20250824    00:00:15       2    425      4      0 
 20250824    00:00:15       3    425      4      0 
 20250824    00:00:20       0      4      2      0 
 20250824    00:00:20       1    425      4      0 
 20250824    00:00:20       2    425      4      0 
 20250824    00:00:20       3    425      4      0 
 20250824    00:00:25       0      4      2      0 
 20250824    00:00:25       1    425      4      0 
 20250824    00:00:25       2    425      4      0 
 20250824    00:00:25       3    425      4      0 
 20250824    00:00:30       0      4      2      0 
 20250824    00:00:30       1    425      4      0 
 20250824    00:00:30       2    425      4      0 
 20250824    00:00:30       3    425      4      0 
 20250824    00:00:35       0      4      2      0 
 20250824    00:00:35       1    425      4      0 
 20250824    00:00:35       2    425      4      0 
 20250824    00:00:35       3    425      4      0 
 20250824    00:00:40       0      4      2      0 
 20250824    00:00:40       1    425      4      0 
 20250824    00:00:40       2    425      4      0 
 20250824    00:00:40       3    425      4      0 
 20250824    00:00:45       0      4      2      0 
 20250824    00:00:45       1    425      4      0 
 20250824    00:00:45       2    425      4      0 
 20250824    00:00:45       3    425      4      0 
 20250824    00:00:50       0      4      2      0 
 20250824    00:00:50       1    425      4      0 
 20250824    00:00:50       2    425      4      0 
 20250824    00:00:50       3    425      4      0 
 20250824    00:00:55       0      4      2      0 
 20250824    00:00:55       1    425      4      0 
 20250824    00:00:55       2    425      4      0 
 20250824    00:00:55       3    425      4      0 
 20250824    00:01:00       0      4      2      0 
 20250824    00:01:00       1    425      4      0 
 20250824    00:01:00       2    425      4      0 
 20250824    00:01:00       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:01:05       0      4      2      0 
 20250824    00:01:05       1    425      4      0 
 20250824    00:01:05       2    425      4      0 
 20250824    00:01:05       3    425      4      0 
 20250824    00:01:10       0      4      2      0 
 20250824    00:01:10       1    425      4      0 
 20250824    00:01:10       2    425      4      0 
 20250824    00:01:10       3    425      4      0 
 20250824    00:01:15       0      4      2      0 
 20250824    00:01:15       1    425      4      0 
 20250824    00:01:15       2    425      4      0 
 20250824    00:01:15       3    425      4      0 
 20250824    00:01:20       0      4      2      0 
 20250824    00:01:20       1    425      4      0 
 20250824    00:01:20       2    425      4      0 
 20250824    00:01:20       3    425      4      0 
 20250824    00:01:25       0      4      2      0 
 20250824    00:01:25       1    425      4      0 
 20250824    00:01:25       2    425      4      0 
 20250824    00:01:25       3    425      4      0 
 20250824    00:01:30       0      4      2      0 
 20250824    00:01:30       1    425      4      0 
 20250824    00:01:30       2    425      4      0 
 20250824    00:01:30       3    425      4      0 
 20250824    00:01:35       0      4      2      0 
 20250824    00:01:35       1    425      4      0 
 20250824    00:01:35       2    425      4      0 
 20250824    00:01:35       3    425      4      0 
 20250824    00:01:40       0      4      2      0 
 20250824    00:01:40       1    425      4      0 
 20250824    00:01:40       2    425      4      0 
 20250824    00:01:40       3    425      4      0 
 20250824    00:01:45       0      4      2      0 
 20250824    00:01:45       1    425      4      0 
 20250824    00:01:45       2    425      4      0 
 20250824    00:01:45       3    425      4      0 
 20250824    00:01:50       0      4      2      0 
 20250824    00:01:50       1    425      4      0 
 20250824    00:01:50       2    425      4      0 
 20250824    00:01:50       3    425      4      0 
 20250824    00:01:55       0      4      2      0 
 20250824    00:01:55       1    425      4      0 
 20250824    00:01:55       2    425      4      0 
 20250824    00:01:55       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:02:00       0      4      2      0 
 20250824    00:02:00       1    425      4      0 
 20250824    00:02:00       2    425      4      0 
 20250824    00:02:00       3    425      4      0 
 20250824    00:02:05       0      4      2      0 
 20250824    00:02:05       1    425      4      0 
 20250824    00:02:05       2    425      4      0 
 20250824    00:02:05       3    425      4      0 
 20250824    00:02:10       0      4      2      0 
 20250824    00:02:10       1    425      4      0 
 20250824    00:02:10       2    425      4      0 
 20250824    00:02:10       3    425      4      0 
 20250824    00:02:15       0      4      2      0 
 20250824    00:02:15       1    425      4      0 
 20250824    00:02:15       2    425      4      0 
 20250824    00:02:15       3    425      4      0 
 20250824    00:02:20       0      4      2      0 
 20250824    00:02:20       1    425      4      0 
 20250824    00:02:20       2    425      4      0 
 20250824    00:02:20       3    425      4      0 
 20250824    00:02:25       0      4      2      0 
 20250824    00:02:25       1    425      4      0 
 20250824    00:02:25       2    425      4      0 
 20250824    00:02:25       3    425      4      0 
 20250824    00:02:30       0      4      2      0 
 20250824    00:02:30       1    425      4      0 
 20250824    00:02:30       2    425      4      0 
 20250824    00:02:30       3    425      4      0 
 20250824    00:02:35       0      4      2      0 
 20250824    00:02:35       1    425      4      0 
 20250824    00:02:35       2    425      4      0 
 20250824    00:02:35       3    425      4      0 
 20250824    00:02:40       0      4      2      0 
 20250824    00:02:40       1    425      4      0 
 20250824    00:02:40       2    425      4      0 
 20250824    00:02:40       3    425      4      0 
 20250824    00:02:45       0      4      2      0 
 20250824    00:02:45       1    425      4      0 
 20250824    00:02:45       2    425      4      0 
 20250824    00:02:45       3    425      4      0 
 20250824    00:02:50       0      4      2      0 
 20250824    00:02:50       1    425      4      0 
 20250824    00:02:50       2    425      4      0 
 20250824    00:02:50       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:02:55       0      4      2      0 
 20250824    00:02:55       1    425      4      0 
 20250824    00:02:55       2    425      4      0 
 20250824    00:02:55       3    425      4      0 
 20250824    00:03:00       0      4      2      0 
 20250824    00:03:00       1    425      4      0 
 20250824    00:03:00       2    425      4      0 
 20250824    00:03:00       3    425      4      0 
 20250824    00:03:05       0      4      2      0 
 20250824    00:03:05       1    425      4      0 
 20250824    00:03:05       2    425      4      0 
 20250824    00:03:05       3    425      4      0 
 20250824    00:03:10       0      4      2      0 
 20250824    00:03:10       1    425      4      0 
 20250824    00:03:10       2    425      4      0 
 20250824    00:03:10       3    425      4      0 
 20250824    00:03:15       0      4      2      0 
 20250824    00:03:15       1    425      4      0 
 20250824    00:03:15       2    425      4      0 
 20250824    00:03:15       3    425      4      0 
 20250824    00:03:20       0      4      2      0 
 20250824    00:03:20       1    425      4      0 
 20250824    00:03:20       2    425      4      0 
 20250824    00:03:20       3    425      4      0 
 20250824    00:03:25       0      4      2      0 
 20250824    00:03:25       1    425      4      0 
 20250824    00:03:25       2    425      4      0 
 20250824    00:03:25       3    425      4      0 
 20250824    00:03:30       0      4      2      0 
 20250824    00:03:30       1    425      4      0 
 20250824    00:03:30       2    425      4      0 
 20250824    00:03:30       3    425      4      0 
 20250824    00:03:35       0      4      2      0 
 20250824    00:03:35       1    425      4      0 
 20250824    00:03:35       2    425      4      0 
 20250824    00:03:35       3    425      4      0 
 20250824    00:03:40       0      4      2      0 
 20250824    00:03:40       1    425      4      0 
 20250824    00:03:40       2    425      4      0 
 20250824    00:03:40       3    425      4      0 
 20250824    00:03:45       0      4      2      0 
 20250824    00:03:45       1    425      4      0 
 20250824    00:03:45       2    425      4      0 
 20250824    00:03:45       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:03:50       0      4      2      0 
 20250824    00:03:50       1    425      4      0 
 20250824    00:03:50       2    425      4      0 
 20250824    00:03:50       3    425      4      0 
 20250824    00:03:55       0      4      2      0 
 20250824    00:03:55       1    425      4      0 
 20250824    00:03:55       2    425      4      0 
 20250824    00:03:55       3    425      4      0 
 20250824    00:04:00       0      4      2      0 
 20250824    00:04:00       1    425      4      0 
 20250824    00:04:00       2    425      4      0 
 20250824    00:04:00       3    425      4      0 
 20250824    00:04:05       0      4      2      0 
 20250824    00:04:05       1    425      4      0 
 20250824    00:04:05       2    425      4      0 
 20250824    00:04:05       3    425      4      0 
 20250824    00:04:10       0      4      2      0 
 20250824    00:04:10       1    425      4      0 
 20250824    00:04:10       2    425      4      0 
 20250824    00:04:10       3    425      4      0 
 20250824    00:04:15       0      4      2      0 
 20250824    00:04:15       1    425      4      0 
 20250824    00:04:15       2    425      4      0 
 20250824    00:04:15       3    425      4      0 
 20250824    00:04:20       0      4      2      0 
 20250824    00:04:20       1    425      4      0 
 20250824    00:04:20       2    425      4      0 
 20250824    00:04:20       3    425      4      0 
 20250824    00:04:25       0      4      2      0 
 20250824    00:04:25       1    425      4      0 
 20250824    00:04:25       2    425      4      0 
 20250824    00:04:25       3    425      4      0 
 20250824    00:04:30       0      4      2      0 
 20250824    00:04:30       1    425      4      0 
 20250824    00:04:30       2    425      4      0 
 20250824    00:04:30       3    425      4      0 
 20250824    00:04:35       0      4      2      0 
 20250824    00:04:35       1    425      4      0 
 20250824    00:04:35       2    425      4      0 
 20250824    00:04:35       3    425      4      0 
 20250824    00:04:40       0      4      2      0 
 20250824    00:04:40       1    425      4      0 
 20250824    00:04:40       2    425      4      0 
 20250824    00:04:40       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:04:45       0      4      2      0 
 20250824    00:04:45       1    425      4      0 
 20250824    00:04:45       2    425      4      0 
 20250824    00:04:45       3    425      4      0 
 20250824    00:04:50       0      4      2      0 
 20250824    00:04:50       1    425      4      0 
 20250824    00:04:50       2    425      4      0 
 20250824    00:04:50       3    425      4      0 
 20250824    00:04:55       0      4      2      0 
 20250824    00:04:55       1    425      4      0 
 20250824    00:04:55       2    425      4      0 
 20250824    00:04:55       3    425      4      0 
 20250824    00:05:00       0      4      2      0 
 20250824    00:05:00       1    425      4      0 
 20250824    00:05:00       2    425      4      0 
 20250824    00:05:00       3    425      4      0 
 20250824    00:05:05       0      4      2      0 
 20250824    00:05:05       1    425      4      0 
 20250824    00:05:05       2    425      4      0 
 20250824    00:05:05       3    425      4      0 
 20250824    00:05:10       0      4      2      0 
 20250824    00:05:10       1    425      4      0 
 20250824    00:05:10       2    425      4      0 
 20250824    00:05:10       3    425      4      0 
 20250824    00:05:15       0      4      2      0 
 20250824    00:05:15       1    425      4      0 
 20250824    00:05:15       2    425      4      0 
 20250824    00:05:15       3    425      4      0 
 20250824    00:05:20       0      4      2      0 
 20250824    00:05:20       1    425      4      0 
 20250824    00:05:20       2    425      4      0 
 20250824    00:05:20       3    425      4      0 
 20250824    00:05:25       0      4      2      0 
 20250824    00:05:25       1    425      4      0 
 20250824    00:05:25       2    425      4      0 
 20250824    00:05:25       3    425      4      0 
 20250824    00:05:30       0      4      2      0 
 20250824    00:05:30       1    425      4      0 
 20250824    00:05:30       2    425      4      0 
 20250824    00:05:30       3    425      4      0 
 20250824    00:05:35       0      4      2      0 
 20250824    00:05:35       1    425      4      0 
 20250824    00:05:35       2    425      4      0 
 20250824    00:05:35       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:05:40       0      4      2      0 
 20250824    00:05:40       1    425      4      0 
 20250824    00:05:40       2    425      4      0 
 20250824    00:05:40       3    425      4      0 
 20250824    00:05:45       0      4      2      0 
 20250824    00:05:45       1    425      4      0 
 20250824    00:05:45       2    425      4      0 
 20250824    00:05:45       3    425      4      0 
 20250824    00:05:50       0      4      2      0 
 20250824    00:05:50       1    425      4      0 
 20250824    00:05:50       2    425      4      0 
 20250824    00:05:50       3    425      4      0 
 20250824    00:05:55       0      4      2      0 
 20250824    00:05:55       1    425      4      0 
 20250824    00:05:55       2    425      4      0 
 20250824    00:05:55       3    425      4      0 
 20250824    00:06:00       0      4      2      0 
 20250824    00:06:00       1    425      4      0 
 20250824    00:06:00       2    425      4      0 
 20250824    00:06:00       3    425      4      0 
 20250824    00:06:05       0      4      2      0 
 20250824    00:06:05       1    425      4      0 
 20250824    00:06:05       2    425      4      0 
 20250824    00:06:05       3    425      4      0 
 20250824    00:06:10       0    553      4      0 
 20250824    00:06:10       1    425      4      0 
 20250824    00:06:10       2    425      4      0 
 20250824    00:06:10       3    425      4      0 
 20250824    00:06:15       0    553      4      0 
 20250824    00:06:15       1    425      4      0 
 20250824    00:06:15       2    425      4      0 
 20250824    00:06:15       3    425      4      0 
 20250824    00:06:20       0    553      4      0 
 20250824    00:06:20       1    425      4      0 
 20250824    00:06:20       2    425      4      0 
 20250824    00:06:20       3    553      4      0 
 20250824    00:06:25       0    553      4      0 
 20250824    00:06:25       1    425      4      0 
 20250824    00:06:25       2    425      4      0 
 20250824    00:06:25       3    553      4      0 
 20250824    00:06:30       0    553      4      0 
 20250824    00:06:30       1    425      4      0 
 20250824    00:06:30       2    425      4      0 
 20250824    00:06:30       3    553      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:06:35       0    553      4      0 
 20250824    00:06:35       1    553      4      0 
 20250824    00:06:35       2    425      4      0 
 20250824    00:06:35       3    553      4      0 
 20250824    00:06:40       0   1637      4      0 
 20250824    00:06:40       1   1709      4      0 
 20250824    00:06:40       2   1709      4      0 
 20250824    00:06:40       3   1637      4      0 
 20250824    00:06:45       0   1637      4      0 
 20250824    00:06:45       1   1709      4      0 
 20250824    00:06:45       2   1709      4      0 
 20250824    00:06:45       3   1637      4      0 
 20250824    00:06:50       0   1637      4      0 
 20250824    00:06:50       1   1709      4      0 
 20250824    00:06:50       2   1709      4      0 
 20250824    00:06:50       3   1637      4      0 
 20250824    00:06:55       0   1637      4      0 
 20250824    00:06:55       1   1709      4      0 
 20250824    00:06:55       2   1709      4      0 
 20250824    00:06:55       3   1637      4      0 
 20250824    00:07:00       0   1637      4      0 
 20250824    00:07:00       1   1709      4      0 
 20250824    00:07:00       2   1711      4      0 
 20250824    00:07:00       3   1637      4      0 
 20250824    00:07:05       0   1641      4      0 
 20250824    00:07:05       1  18165      4      0 
 20250824    00:07:05       2   1719      4      0 
 20250824    00:07:05       3   1637      4      0 
 20250824    00:07:10       0   1745      4      0 
 20250824    00:07:10       1  18171      4      0 
 20250824    00:07:10       2  18175      4      0 
 20250824    00:07:10       3  18089      4      0 
 20250824    00:07:15       0  18101      4      0 
 20250824    00:07:15       1  18171      4      0 
 20250824    00:07:15       2  18175      4      0 
 20250824    00:07:15       3  18101      4      0 
 20250824    00:07:20       0  18101      4      0 
 20250824    00:07:20       1  18171      4      0 
 20250824    00:07:20       2  18175      4      0 
 20250824    00:07:20       3  18101      4      0 
 20250824    00:07:25       0  18101      4      0 
 20250824    00:07:25       1  18171      4      0 
 20250824    00:07:25       2  18175      4      0 
 20250824    00:07:25       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:07:30       0  18101      4      0 
 20250824    00:07:30       1  18171      4      0 
 20250824    00:07:30       2  18175      4      0 
 20250824    00:07:30       3  18101      4      0 
 20250824    00:07:35       0  18101      4      0 
 20250824    00:07:35       1  18171      4      0 
 20250824    00:07:35       2  18175      4      0 
 20250824    00:07:35       3  18101      4      0 
 20250824    00:07:40       0  18101      4      0 
 20250824    00:07:40       1  18171      4      0 
 20250824    00:07:40       2  18175      4      0 
 20250824    00:07:40       3  18101      4      0 
 20250824    00:07:45       0  18101      4      0 
 20250824    00:07:45       1  18171      4      0 
 20250824    00:07:45       2  18175      4      0 
 20250824    00:07:45       3  18101      4      0 
 20250824    00:07:50       0  18101      4      0 
 20250824    00:07:50       1  18171      4      0 
 20250824    00:07:50       2  18175      4      0 
 20250824    00:07:50       3  18101      4      0 
 20250824    00:07:55       0  18101      4      0 
 20250824    00:07:55       1  18171      4      0 
 20250824    00:07:55       2  18175      4      0 
 20250824    00:07:55       3  18101      4      0 
 20250824    00:08:00       0  18101      4      0 
 20250824    00:08:00       1  18171      4      0 
 20250824    00:08:00       2  18175      4      0 
 20250824    00:08:00       3  18101      4      0 
 20250824    00:08:05       0  18101      4      0 
 20250824    00:08:05       1  18171      4      0 
 20250824    00:08:05       2  18175      4      0 
 20250824    00:08:05       3  18101      4      0 
 20250824    00:08:10       0  18103      4      0 
 20250824    00:08:10       1  18171      4      0 
 20250824    00:08:10       2  18175      4      0 
 20250824    00:08:10       3  18101      4      0 
 20250824    00:08:15       0  18103      4      0 
 20250824    00:08:15       1  18171      4      0 
 20250824    00:08:15       2  18175      4      0 
 20250824    00:08:15       3  18101      4      0 
 20250824    00:08:20       0  18103      4      0 
 20250824    00:08:20       1  18171      4      0 
 20250824    00:08:20       2  18175      4      0 
 20250824    00:08:20       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:08:25       0  18103      4      0 
 20250824    00:08:25       1  18171      4      0 
 20250824    00:08:25       2  18175      4      0 
 20250824    00:08:25       3  18101      4      0 
 20250824    00:08:30       0  18103      4      0 
 20250824    00:08:30       1  18171      4      0 
 20250824    00:08:30       2  18175      4      0 
 20250824    00:08:30       3  18101      4      0 
 20250824    00:08:35       0  18103      4      0 
 20250824    00:08:35       1  18171      4      0 
 20250824    00:08:35       2  18175      4      0 
 20250824    00:08:35       3  18101      4      0 
 20250824    00:08:40       0  18103      4      0 
 20250824    00:08:40       1  18171      4      0 
 20250824    00:08:40       2  18175      4      0 
 20250824    00:08:40       3  18101      4      0 
 20250824    00:08:45       0  18103      4      0 
 20250824    00:08:45       1  18171      4      0 
 20250824    00:08:45       2  18175      4      0 
 20250824    00:08:45       3  18101      4      0 
 20250824    00:08:50       0  18103      4      0 
 20250824    00:08:50       1  18171      4      0 
 20250824    00:08:50       2  18175      4      0 
 20250824    00:08:50       3  18101      4      0 
 20250824    00:08:55       0  18103      4      0 
 20250824    00:08:55       1  18171      4      0 
 20250824    00:08:55       2  18175      4      0 
 20250824    00:08:55       3  18101      4      0 
 20250824    00:09:00       0  18103      4      0 
 20250824    00:09:00       1  18171      4      0 
 20250824    00:09:00       2  18175      4      0 
 20250824    00:09:00       3  18101      4      0 
 20250824    00:09:05       0  18103      4      0 
 20250824    00:09:05       1  18171      4      0 
 20250824    00:09:05       2  18175      4      0 
 20250824    00:09:05       3  18101      4      0 
 20250824    00:09:10       0  18103      4      0 
 20250824    00:09:10       1  18171      4      0 
 20250824    00:09:10       2  18175      4      0 
 20250824    00:09:10       3  18101      4      0 
 20250824    00:09:15       0  18103      4      0 
 20250824    00:09:15       1  18171      4      0 
 20250824    00:09:15       2  18175      4      0 
 20250824    00:09:15       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:09:20       0  18103      4      0 
 20250824    00:09:20       1  18171      4      0 
 20250824    00:09:20       2  18175      4      0 
 20250824    00:09:20       3  18101      4      0 
 20250824    00:09:25       0  18103      4      0 
 20250824    00:09:25       1  18171      4      0 
 20250824    00:09:25       2  18175      4      0 
 20250824    00:09:25       3  18101      4      0 
 20250824    00:09:30       0  18103      4      0 
 20250824    00:09:30       1  18171      4      0 
 20250824    00:09:30       2  18175      4      0 
 20250824    00:09:30       3  18101      4      0 
 20250824    00:09:35       0  18103      4      0 
 20250824    00:09:35       1  18171      4      0 
 20250824    00:09:35       2  18175      4      0 
 20250824    00:09:35       3  18101      4      0 
 20250824    00:09:40       0  18103      4      0 
 20250824    00:09:40       1  18171      4      0 
 20250824    00:09:40       2  18175      4      0 
 20250824    00:09:40       3  18101      4      0 
 20250824    00:09:45       0  18103      4      0 
 20250824    00:09:45       1  18171      4      0 
 20250824    00:09:45       2  18175      4      0 
 20250824    00:09:45       3  18101      4      0 
 20250824    00:09:50       0  18103      4      0 
 20250824    00:09:50       1  18171      4      0 
 20250824    00:09:50       2  18175      4      0 
 20250824    00:09:50       3  18101      4      0 
 20250824    00:09:55       0  18103      4      0 
 20250824    00:09:55       1  18171      4      0 
 20250824    00:09:55       2  18175      4      0 
 20250824    00:09:55       3  18101      4      0 
 20250824    00:10:00       0  18103      4      0 
 20250824    00:10:00       1  18171      4      0 
 20250824    00:10:00       2  18175      4      0 
 20250824    00:10:00       3  18101      4      0 
 20250824    00:10:05       0  18103      4      0 
 20250824    00:10:05       1  18171      4      0 
 20250824    00:10:05       2  18175      4      0 
 20250824    00:10:05       3  18101      4      0 
 20250824    00:10:10       0  18103      4      0 
 20250824    00:10:10       1  18171      4      0 
 20250824    00:10:10       2  18175      4      0 
 20250824    00:10:10       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:10:15       0  18103      4      0 
 20250824    00:10:15       1  18171      4      0 
 20250824    00:10:15       2  18175      4      0 
 20250824    00:10:15       3  18101      4      0 
 20250824    00:10:20       0  18103      4      0 
 20250824    00:10:20       1  18171      4      0 
 20250824    00:10:20       2  18175      4      0 
 20250824    00:10:20       3  18101      4      0 
 20250824    00:10:25       0  18103      4      0 
 20250824    00:10:25       1  18171      4      0 
 20250824    00:10:25       2  18175      4      0 
 20250824    00:10:25       3  18101      4      0 
 20250824    00:10:30       0  18103      4      0 
 20250824    00:10:30       1  18173      4      0 
 20250824    00:10:30       2  18175      4      0 
 20250824    00:10:30       3  18101      4      0 
 20250824    00:10:35       0  18103      4      0 
 20250824    00:10:35       1  18173      4      0 
 20250824    00:10:35       2  18175      4      0 
 20250824    00:10:35       3  18101      4      0 
 20250824    00:10:40       0  18103      4      0 
 20250824    00:10:40       1  18173      4      0 
 20250824    00:10:40       2  18175      4      0 
 20250824    00:10:40       3  18101      4      0 
 20250824    00:10:45       0  18103      4      0 
 20250824    00:10:45       1  18173      4      0 
 20250824    00:10:45       2  18175      4      0 
 20250824    00:10:45       3  18101      4      0 
 20250824    00:10:50       0  18103      4      0 
 20250824    00:10:50       1  18173      4      0 
 20250824    00:10:50       2  18175      4      0 
 20250824    00:10:50       3  18101      4      0 
 20250824    00:10:55       0  18103      4      0 
 20250824    00:10:55       1  18173      4      0 
 20250824    00:10:55       2  18175      4      0 
 20250824    00:10:55       3  18101      4      0 
 20250824    00:11:00       0  18103      4      0 
 20250824    00:11:00       1  18173      4      0 
 20250824    00:11:00       2  18175      4      0 
 20250824    00:11:00       3  18101      4      0 
 20250824    00:11:05       0  18103      4      0 
 20250824    00:11:05       1  18173      4      0 
 20250824    00:11:05       2  18175      4      0 
 20250824    00:11:05       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    00:11:10       0  18103      4      0 
 20250824    00:11:10       1  18173      4      0 
 20250824    00:11:10       2  18175      4      0 
 20250824    00:11:10       3  18101      4      0 
 20250824    00:11:15       0  18103      4      0 
 20250824    00:11:15       1  18173      4      0 
 20250824    00:11:15       2  18175      4      0 
 20250824    00:11:15       3  18101      4      0 
 20250824    00:11:20       0  18103      4      0 
 20250824    00:11:20       1  18173      4      0 
 20250824    00:11:20       2  18175      4      0 
 20250824    00:11:20       3  18101      4      0 
 20250824    00:11:25       0  18103      4      0 
 20250824    00:11:25       1  18173      4      0 
 20250824    00:11:25       2  18175      4      0 
 20250824    00:11:25       3  18101      4      0 
 20250824    00:11:30       0  18103      4      0 
 20250824    00:11:30       1  18173      4      0 
 20250824    00:11:30       2  18175      4      0 
 20250824    00:11:30       3  18101      4      0 
 20250824    00:11:35       0  18103      4      0 
 20250824    00:11:35       1  18173      4      0 
 20250824    00:11:35       2  18175      4      0 
 20250824    00:11:35       3  18101      4      0 
 20250824    00:11:40       0  18103      4      0 
 20250824    00:11:40       1  18173      4      0 
