#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:17:18       0      4      2      0 
 20250824    18:17:18       1    425      4      0 
 20250824    18:17:18       2    425      4      0 
 20250824    18:17:18       3    425      4      0 
 20250824    18:17:23       0      4      2      0 
 20250824    18:17:23       1    425      4      0 
 20250824    18:17:23       2    425      4      0 
 20250824    18:17:23       3    425      4      0 
 20250824    18:17:28       0      4      2      0 
 20250824    18:17:28       1    425      4      0 
 20250824    18:17:28       2    425      4      0 
 20250824    18:17:28       3    425      4      0 
 20250824    18:17:33       0      4      2      0 
 20250824    18:17:33       1    425      4      0 
 20250824    18:17:33       2    425      4      0 
 20250824    18:17:33       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:17:38       0      4      2      0 
 20250824    18:17:38       1    425      4      0 
 20250824    18:17:38       2    425      4      0 
 20250824    18:17:38       3    425      4      0 
 20250824    18:17:43       0      4      2      0 
 20250824    18:17:43       1    425      4      0 
 20250824    18:17:43       2    425      4      0 
 20250824    18:17:43       3    425      4      0 
 20250824    18:17:48       0      4      2      0 
 20250824    18:17:48       1    425      4      0 
 20250824    18:17:48       2    425      4      0 
 20250824    18:17:48       3    425      4      0 
 20250824    18:17:53       0      4      2      0 
 20250824    18:17:53       1    425      4      0 
 20250824    18:17:53       2    425      4      0 
 20250824    18:17:53       3    425      4      0 
 20250824    18:17:58       0      4      2      0 
 20250824    18:17:58       1    425      4      0 
 20250824    18:17:58       2    425      4      0 
 20250824    18:17:58       3    425      4      0 
 20250824    18:18:03       0      4      2      0 
 20250824    18:18:03       1    425      4      0 
 20250824    18:18:03       2    425      4      0 
 20250824    18:18:03       3    425      4      0 
 20250824    18:18:08       0      4      2      0 
 20250824    18:18:08       1    425      4      0 
 20250824    18:18:08       2    425      4      0 
 20250824    18:18:08       3    425      4      0 
 20250824    18:18:13       0      4      2      0 
 20250824    18:18:13       1    425      4      0 
 20250824    18:18:13       2    425      4      0 
 20250824    18:18:13       3    425      4      0 
 20250824    18:18:18       0      4      2      0 
 20250824    18:18:18       1    425      4      0 
 20250824    18:18:18       2    425      4      0 
 20250824    18:18:18       3    425      4      0 
 20250824    18:18:23       0      4      2      0 
 20250824    18:18:23       1    425      4      0 
 20250824    18:18:23       2    425      4      0 
 20250824    18:18:23       3    425      4      0 
 20250824    18:18:28       0      4      2      0 
 20250824    18:18:28       1    425      4      0 
 20250824    18:18:28       2    425      4      0 
 20250824    18:18:28       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:18:33       0      4      2      0 
 20250824    18:18:33       1    425      4      0 
 20250824    18:18:33       2    425      4      0 
 20250824    18:18:33       3    425      4      0 
 20250824    18:18:38       0      4      2      0 
 20250824    18:18:38       1    425      4      0 
 20250824    18:18:38       2    425      4      0 
 20250824    18:18:38       3    425      4      0 
 20250824    18:18:43       0      4      2      0 
 20250824    18:18:43       1    425      4      0 
 20250824    18:18:43       2    425      4      0 
 20250824    18:18:43       3    425      4      0 
 20250824    18:18:48       0      4      2      0 
 20250824    18:18:48       1    425      4      0 
 20250824    18:18:48       2    425      4      0 
 20250824    18:18:48       3    425      4      0 
 20250824    18:18:53       0      4      2      0 
 20250824    18:18:53       1    425      4      0 
 20250824    18:18:53       2    425      4      0 
 20250824    18:18:53       3    425      4      0 
 20250824    18:18:58       0      4      2      0 
 20250824    18:18:58       1    425      4      0 
 20250824    18:18:58       2    425      4      0 
 20250824    18:18:58       3    425      4      0 
 20250824    18:19:03       0      4      2      0 
 20250824    18:19:03       1    425      4      0 
 20250824    18:19:03       2    425      4      0 
 20250824    18:19:03       3    425      4      0 
 20250824    18:19:08       0      4      2      0 
 20250824    18:19:08       1    425      4      0 
 20250824    18:19:08       2    425      4      0 
 20250824    18:19:08       3    425      4      0 
 20250824    18:19:13       0      4      2      0 
 20250824    18:19:13       1    425      4      0 
 20250824    18:19:13       2    425      4      0 
 20250824    18:19:13       3    503      4      0 
 20250824    18:19:18       0    553      4      0 
 20250824    18:19:18       1    425      4      0 
 20250824    18:19:18       2    425      4      0 
 20250824    18:19:18       3    553      4      0 
 20250824    18:19:23       0    553      4      0 
 20250824    18:19:23       1    425      4      0 
 20250824    18:19:23       2    425      4      0 
 20250824    18:19:23       3    553      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:19:28       0    553      4      0 
 20250824    18:19:28       1    425      4      0 
 20250824    18:19:28       2    553      4      0 
 20250824    18:19:28       3    553      4      0 
 20250824    18:19:33       0    553      4      0 
 20250824    18:19:33       1    425      4      0 
 20250824    18:19:33       2    553      4      0 
 20250824    18:19:33       3    553      4      0 
 20250824    18:19:38       0    553      4      0 
 20250824    18:19:38       1    425      4      0 
 20250824    18:19:38       2    553      4      0 
 20250824    18:19:38       3    553      4      0 
 20250824    18:19:43       0    553      4      0 
 20250824    18:19:43       1    425      4      0 
 20250824    18:19:43       2    553      4      0 
 20250824    18:19:43       3    553      4      0 
 20250824    18:19:48       0    553      4      0 
 20250824    18:19:48       1    425      4      0 
 20250824    18:19:48       2    553      4      0 
 20250824    18:19:48       3    553      4      0 
 20250824    18:19:53       0   1637      4      0 
 20250824    18:19:53       1   1709      4      0 
 20250824    18:19:53       2   1709      4      0 
 20250824    18:19:53       3   1637      4      0 
 20250824    18:19:58       0   1637      4      0 
 20250824    18:19:58       1   1709      4      0 
 20250824    18:19:58       2   1709      4      0 
 20250824    18:19:58       3   1637      4      0 
 20250824    18:20:03       0   1637      4      0 
 20250824    18:20:03       1   1709      4      0 
 20250824    18:20:03       2   1709      4      0 
 20250824    18:20:03       3   1637      4      0 
 20250824    18:20:08       0   1637      4      0 
 20250824    18:20:08       1   1709      4      0 
 20250824    18:20:08       2   1709      4      0 
 20250824    18:20:08       3   1637      4      0 
 20250824    18:20:13       0   1637      4      0 
 20250824    18:20:13       1   1709      4      0 
 20250824    18:20:13       2   1709      4      0 
 20250824    18:20:13       3   1637      4      0 
 20250824    18:20:18       0  18087      4      0 
 20250824    18:20:18       1   1715      4      0 
 20250824    18:20:18       2   1709      4      0 
 20250824    18:20:18       3   1637      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:20:23       0  18097      4      0 
 20250824    18:20:23       1   5611      4      0 
 20250824    18:20:23       2   1709      4      0 
 20250824    18:20:23       3  18085      4      0 
 20250824    18:20:28       0  18099      4      0 
 20250824    18:20:28       1  18175      4      0 
 20250824    18:20:28       2  18161      4      0 
 20250824    18:20:28       3  18097      4      0 
 20250824    18:20:33       0  18099      4      0 
 20250824    18:20:33       1  18175      4      0 
 20250824    18:20:33       2  18173      4      0 
 20250824    18:20:33       3  18101      4      0 
 20250824    18:20:38       0  18099      4      0 
 20250824    18:20:38       1  18175      4      0 
 20250824    18:20:38       2  18177      4      0 
 20250824    18:20:38       3  18101      4      0 
 20250824    18:20:43       0  18099      4      0 
 20250824    18:20:43       1  18175      4      0 
 20250824    18:20:43       2  18177      4      0 
 20250824    18:20:43       3  18101      4      0 
 20250824    18:20:48       0  18099      4      0 
 20250824    18:20:48       1  18175      4      0 
 20250824    18:20:48       2  18177      4      0 
 20250824    18:20:48       3  18101      4      0 
 20250824    18:20:53       0  18099      4      0 
 20250824    18:20:53       1  18175      4      0 
 20250824    18:20:53       2  18177      4      0 
 20250824    18:20:53       3  18101      4      0 
 20250824    18:20:58       0  18099      4      0 
 20250824    18:20:58       1  18175      4      0 
 20250824    18:20:58       2  18177      4      0 
 20250824    18:20:58       3  18101      4      0 
 20250824    18:21:04       0  18099      4      0 
 20250824    18:21:04       1  18175      4      0 
 20250824    18:21:04       2  18177      4      0 
 20250824    18:21:04       3  18101      4      0 
 20250824    18:21:09       0  18099      4      0 
 20250824    18:21:09       1  18175      4      0 
 20250824    18:21:09       2  18177      4      0 
 20250824    18:21:09       3  18101      4      0 
 20250824    18:21:14       0  18099      4      0 
 20250824    18:21:14       1  18175      4      0 
 20250824    18:21:14       2  18177      4      0 
 20250824    18:21:14       3  18101      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:21:19       0  18099      4      0 
 20250824    18:21:19       1  18175      4      0 
 20250824    18:21:19       2  18177      4      0 
 20250824    18:21:19       3  18101      4      0 
 20250824    18:21:24       0  18099      4      0 
 20250824    18:21:24       1  18175      4      0 
 20250824    18:21:24       2  18177      4      0 
 20250824    18:21:24       3  18101      4      0 
 20250824    18:21:29       0  18099      4      0 
 20250824    18:21:29       1  18175      4      0 
 20250824    18:21:29       2  18177      4      0 
 20250824    18:21:29       3  18101      4      0 
 20250824    18:21:34       0  18099      4      0 
 20250824    18:21:34       1  18175      4      0 
 20250824    18:21:34       2  18177      4      0 
 20250824    18:21:34       3  18101      4      0 
 20250824    18:21:39       0  18099      4      0 
 20250824    18:21:39       1  18175      4      0 
 20250824    18:21:39       2  18177      4      0 
 20250824    18:21:39       3  18101      4      0 
 20250824    18:21:44       0  18099      4      0 
 20250824    18:21:44       1  18175      4      0 
 20250824    18:21:44       2  18177      4      0 
 20250824    18:21:44       3  18103      4      0 
 20250824    18:21:49       0  18099      4      0 
 20250824    18:21:49       1  18175      4      0 
 20250824    18:21:49       2  18177      4      0 
 20250824    18:21:49       3  18103      4      0 
 20250824    18:21:54       0  18099      4      0 
 20250824    18:21:54       1  18175      4      0 
 20250824    18:21:54       2  18177      4      0 
 20250824    18:21:54       3  18103      4      0 
 20250824    18:21:59       0  18099      4      0 
 20250824    18:21:59       1  18175      4      0 
 20250824    18:21:59       2  18177      4      0 
 20250824    18:21:59       3  18103      4      0 
 20250824    18:22:04       0  18099      4      0 
 20250824    18:22:04       1  18175      4      0 
 20250824    18:22:04       2  18177      4      0 
 20250824    18:22:04       3  18103      4      0 
 20250824    18:22:09       0  18099      4      0 
 20250824    18:22:09       1  18175      4      0 
 20250824    18:22:09       2  18177      4      0 
 20250824    18:22:09       3  18103      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:22:14       0  18099      4      0 
 20250824    18:22:14       1  18175      4      0 
 20250824    18:22:14       2  18177      4      0 
 20250824    18:22:14       3  18103      4      0 
 20250824    18:22:19       0  18099      4      0 
 20250824    18:22:19       1  18175      4      0 
 20250824    18:22:19       2  18177      4      0 
 20250824    18:22:19       3  18103      4      0 
 20250824    18:22:24       0  18099      4      0 
 20250824    18:22:24       1  18175      4      0 
 20250824    18:22:24       2  18177      4      0 
 20250824    18:22:24       3  18103      4      0 
 20250824    18:22:29       0  18099      4      0 
 20250824    18:22:29       1  18175      4      0 
 20250824    18:22:29       2  18177      4      0 
 20250824    18:22:29       3  18103      4      0 
 20250824    18:22:34       0  18099      4      0 
 20250824    18:22:34       1  18175      4      0 
 20250824    18:22:34       2  18177      4      0 
 20250824    18:22:34       3  18103      4      0 
 20250824    18:22:39       0  18099      4      0 
 20250824    18:22:39       1  18175      4      0 
 20250824    18:22:39       2  18177      4      0 
 20250824    18:22:39       3  18103      4      0 
 20250824    18:22:44       0  18099      4      0 
 20250824    18:22:44       1  18175      4      0 
 20250824    18:22:44       2  18177      4      0 
 20250824    18:22:44       3  18103      4      0 
 20250824    18:22:49       0  18099      4      0 
 20250824    18:22:49       1  18175      4      0 
 20250824    18:22:49       2  18177      4      0 
 20250824    18:22:49       3  18103      4      0 
 20250824    18:22:54       0  18099      4      0 
 20250824    18:22:54       1  18175      4      0 
 20250824    18:22:54       2  18177      4      0 
 20250824    18:22:54       3  18103      4      0 
 20250824    18:22:59       0  18099      4      0 
 20250824    18:22:59       1  18175      4      0 
 20250824    18:22:59       2  18177      4      0 
 20250824    18:22:59       3  18103      4      0 
 20250824    18:23:04       0  18099      4      0 
 20250824    18:23:04       1  18175      4      0 
 20250824    18:23:04       2  18177      4      0 
 20250824    18:23:04       3  18103      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:23:09       0  18099      4      0 
 20250824    18:23:09       1  18175      4      0 
 20250824    18:23:09       2  18177      4      0 
 20250824    18:23:09       3  18103      4      0 
 20250824    18:23:14       0  18099      4      0 
 20250824    18:23:14       1  18175      4      0 
 20250824    18:23:14       2  18177      4      0 
 20250824    18:23:14       3  18103      4      0 
 20250824    18:23:19       0  18099      4      0 
 20250824    18:23:19       1  18175      4      0 
 20250824    18:23:19       2  18177      4      0 
 20250824    18:23:19       3  18103      4      0 
 20250824    18:23:24       0  18099      4      0 
 20250824    18:23:24       1  18175      4      0 
 20250824    18:23:24       2  18177      4      0 
 20250824    18:23:24       3  18103      4      0 
 20250824    18:23:29       0  18099      4      0 
 20250824    18:23:29       1  18175      4      0 
 20250824    18:23:29       2  18177      4      0 
 20250824    18:23:29       3  18103      4      0 
 20250824    18:23:34       0  18099      4      0 
 20250824    18:23:34       1  18175      4      0 
 20250824    18:23:34       2  18177      4      0 
 20250824    18:23:34       3  18103      4      0 
 20250824    18:23:39       0  18099      4      0 
 20250824    18:23:39       1  18175      4      0 
 20250824    18:23:39       2  18177      4      0 
 20250824    18:23:39       3  18103      4      0 
 20250824    18:23:44       0  18099      4      0 
 20250824    18:23:44       1  18175      4      0 
 20250824    18:23:44       2  18177      4      0 
 20250824    18:23:44       3  18103      4      0 
 20250824    18:23:49       0  18099      4      0 
 20250824    18:23:49       1  18175      4      0 
 20250824    18:23:49       2  18177      4      0 
 20250824    18:23:49       3  18103      4      0 
 20250824    18:23:54       0  18099      4      0 
 20250824    18:23:54       1  18175      4      0 
 20250824    18:23:54       2  18177      4      0 
 20250824    18:23:54       3  18103      4      0 
 20250824    18:23:59       0  18099      4      0 
 20250824    18:23:59       1  18175      4      0 
 20250824    18:23:59       2  18177      4      0 
 20250824    18:23:59       3  18103      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:24:04       0  18099      4      0 
 20250824    18:24:04       1  18175      4      0 
 20250824    18:24:04       2  18177      4      0 
 20250824    18:24:04       3  18103      4      0 
 20250824    18:24:09       0  18099      4      0 
 20250824    18:24:09       1  18175      4      0 
 20250824    18:24:09       2  18177      4      0 
 20250824    18:24:09       3  18103      4      0 
 20250824    18:24:14       0  18099      4      0 
 20250824    18:24:14       1  18175      4      0 
 20250824    18:24:14       2  18177      4      0 
 20250824    18:24:14       3  18103      4      0 
 20250824    18:24:19       0  18099      4      0 
 20250824    18:24:19       1  18175      4      0 
 20250824    18:24:19       2  18177      4      0 
 20250824    18:24:19       3  18103      4      0 
 20250824    18:24:24       0  18099      4      0 
 20250824    18:24:24       1  18175      4      0 
 20250824    18:24:24       2  18177      4      0 
 20250824    18:24:24       3  18103      4      0 
 20250824    18:24:29       0  18099      4      0 
 20250824    18:24:29       1  18175      4      0 
 20250824    18:24:29       2  18177      4      0 
 20250824    18:24:29       3  18103      4      0 
 20250824    18:24:34       0  18099      4      0 
 20250824    18:24:34       1  18175      4      0 
 20250824    18:24:34       2  18177      4      0 
 20250824    18:24:34       3  18103      4      0 
 20250824    18:24:39       0  18099      4      0 
 20250824    18:24:39       1  18175      4      0 
 20250824    18:24:39       2  18177      4      0 
 20250824    18:24:39       3  18103      4      0 
 20250824    18:24:44       0  18099      4      0 
 20250824    18:24:44       1  18175      4      0 
 20250824    18:24:44       2  18177      4      0 
 20250824    18:24:44       3  18103      4      0 
 20250824    18:24:49       0  18099      4      0 
 20250824    18:24:49       1  18175      4      0 
 20250824    18:24:49       2  18177      4      0 
 20250824    18:24:49       3  18103      4      0 
 20250824    18:24:54       0  18099      4      0 
 20250824    18:24:54       1  18175      4      0 
 20250824    18:24:54       2  18177      4      0 
 20250824    18:24:54       3  18103      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250824    18:24:59       0  18099      4      0 
 20250824    18:24:59       1  18175      4      0 
 20250824    18:24:59       2  18177      4      0 
 20250824    18:24:59       3  18103      4      0 
 20250824    18:25:04       0  18099      4      0 
 20250824    18:25:04       1  18175      4      0 
 20250824    18:25:04       2  18177      4      0 
 20250824    18:25:04       3  18103      4      0 
 20250824    18:25:09       0  18099      4      0 
 20250824    18:25:09       1  18175      4      0 
 20250824    18:25:09       2  18177      4      0 
 20250824    18:25:09       3  18103      4      0 
 20250824    18:25:14       0  18099      4      0 
 20250824    18:25:14       1  18175      4      0 
 20250824    18:25:14       2  18177      4      0 
 20250824    18:25:14       3  18103      4      0 
 20250824    18:25:19       0  18099      4      0 
 20250824    18:25:19       1  18175      4      0 
 20250824    18:25:19       2  18177      4      0 
 20250824    18:25:19       3  18103      4      0 
 20250824    18:25:24       0  18099      4      0 
 20250824    18:25:24       1  18175      4      0 
 20250824    18:25:24       2  18177      4      0 
 20250824    18:25:24       3  18103      4      0 
