#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    13:52:35       3    425      4      0 
 20250823    13:52:40       0      4      2      0 
 20250823    13:52:40       1    425      4      0 
 20250823    13:52:40       2    425      4      0 
 20250823    13:52:40       3    425      4      0 
 20250823    13:52:45       0      4      2      0 
 20250823    13:52:45       1    425      4      0 
 20250823    13:52:45       2    425      4      0 
 20250823    13:52:45       3    425      4      0 
 20250823    13:52:50       0      4      2      0 
 20250823    13:52:50       1    425      4      0 
 20250823    13:52:50       2    425      4      0 
 20250823    13:52:50       3    425      4      0 
 20250823    13:52:55       0      4      2      0 
 20250823    13:52:55       1    425      4      0 
 20250823    13:52:55       2    425      4      0 
 20250823    13:52:55       3    425      4      0 
 20250823    13:53:00       0      4      2      0 
 20250823    13:53:00       1    425      4      0 
 20250823    13:53:00       2    425      4      0 
 20250823    13:53:00       3    425      4      0 
 20250823    13:53:05       0      4      2      0 
 20250823    13:53:05       1    425      4      0 
 20250823    13:53:05       2    425      4      0 
 20250823    13:53:05       3    425      4      0 
 20250823    13:53:10       0      4      2      0 
 20250823    13:53:10       1    425      4      0 
 20250823    13:53:10       2    425      4      0 
 20250823    13:53:10       3    425      4      0 
 20250823    13:53:15       0      4      2      0 
 20250823    13:53:15       1    425      4      0 
 20250823    13:53:15       2    425      4      0 
 20250823    13:53:15       3    425      4      0 
 20250823    13:53:20       0      4      2      0 
 20250823    13:53:20       1    425      4      0 
 20250823    13:53:20       2    425      4      0 
 20250823    13:53:20       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    13:53:25       0      4      2      0 
 20250823    13:53:25       1    425      4      0 
 20250823    13:53:25       2    425      4      0 
 20250823    13:53:25       3    425      4      0 
 20250823    13:53:30       0      4      2      0 
 20250823    13:53:30       1    425      4      0 
 20250823    13:53:30       2    425      4      0 
 20250823    13:53:30       3    425      4      0 
 20250823    13:53:35       0      4      2      0 
 20250823    13:53:35       1    425      4      0 
 20250823    13:53:35       2    425      4      0 
 20250823    13:53:35       3    425      4      0 
 20250823    13:53:40       0      4      2      0 
 20250823    13:53:40       1    425      4      0 
 20250823    13:53:40       2    425      4      0 
 20250823    13:53:40       3    425      4      0 
 20250823    13:53:45       0      4      2      0 
 20250823    13:53:45       1    425      4      0 
 20250823    13:53:45       2    425      4      0 
 20250823    13:53:45       3    425      4      0 
 20250823    13:53:50       0      4      2      0 
 20250823    13:53:50       1    425      4      0 
 20250823    13:53:50       2    425      4      0 
 20250823    13:53:50       3    425      4      0 
 20250823    13:53:55       0      4      2      0 
 20250823    13:53:55       1    425      4      0 
 20250823    13:53:55       2    425      4      0 
 20250823    13:53:55       3    425      4      0 
 20250823    13:54:00       0      4      2      0 
 20250823    13:54:00       1    425      4      0 
 20250823    13:54:00       2    425      4      0 
 20250823    13:54:00       3    425      4      0 
 20250823    13:54:05       0      4      2      0 
 20250823    13:54:05       1    425      4      0 
 20250823    13:54:05       2    425      4      0 
 20250823    13:54:05       3    425      4      0 
 20250823    13:54:10       0      4      2      0 
 20250823    13:54:10       1    425      4      0 
 20250823    13:54:10       2    425      4      0 
 20250823    13:54:10       3    425      4      0 
 20250823    13:54:15       0      4      2      0 
 20250823    13:54:15       1    425      4      0 
 20250823    13:54:15       2    425      4      0 
 20250823    13:54:15       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    13:54:20       0      4      2      0 
 20250823    13:54:20       1    425      4      0 
 20250823    13:54:20       2    425      4      0 
 20250823    13:54:20       3    425      4      0 
 20250823    13:54:25       0      4      2      0 
 20250823    13:54:25       1    425      4      0 
 20250823    13:54:25       2    425      4      0 
 20250823    13:54:25       3    425      4      0 
 20250823    13:54:30       0      4      2      0 
 20250823    13:54:30       1    425      4      0 
 20250823    13:54:30       2    425      4      0 
 20250823    13:54:30       3    425      4      0 
 20250823    13:54:35       0      4      2      0 
 20250823    13:54:35       1    425      4      0 
 20250823    13:54:35       2    425      4      0 
 20250823    13:54:35       3    425      4      0 
 20250823    13:54:40       0      4      2      0 
 20250823    13:54:40       1    425      4      0 
 20250823    13:54:40       2    425      4      0 
 20250823    13:54:40       3    425      4      0 
 20250823    13:54:45       0      4      2      0 
 20250823    13:54:45       1    425      4      0 
 20250823    13:54:45       2    425      4      0 
 20250823    13:54:45       3    425      4      0 
 20250823    13:54:50       0      4      2      0 
 20250823    13:54:50       1    425      4      0 
 20250823    13:54:50       2    425      4      0 
 20250823    13:54:50       3    425      4      0 
 20250823    13:54:55       0      4      2      0 
 20250823    13:54:55       1    425      4      0 
 20250823    13:54:55       2    425      4      0 
 20250823    13:54:55       3    425      4      0 
 20250823    13:55:00       0      4      2      0 
 20250823    13:55:00       1    425      4      0 
 20250823    13:55:00       2    425      4      0 
 20250823    13:55:00       3    425      4      0 
 20250823    13:55:05       0      4      2      0 
 20250823    13:55:05       1    425      4      0 
 20250823    13:55:05       2    425      4      0 
 20250823    13:55:05       3    425      4      0 
 20250823    13:55:10       0      4      2      0 
 20250823    13:55:10       1    425      4      0 
 20250823    13:55:10       2    425      4      0 
 20250823    13:55:10       3    425      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    13:55:15       0      4      2      0 
 20250823    13:55:15       1    425      4      0 
 20250823    13:55:15       2    425      4      0 
 20250823    13:55:15       3    425      4      0 
 20250823    13:55:20       0      4      2      0 
 20250823    13:55:20       1    425      4      0 
 20250823    13:55:20       2    425      4      0 
 20250823    13:55:20       3    425      4      0 
 20250823    13:55:25       0      4      2      0 
 20250823    13:55:25       1    425      4      0 
 20250823    13:55:25       2    425      4      0 
 20250823    13:55:25       3    425      4      0 
 20250823    13:55:30       0      4      2      0 
 20250823    13:55:30       1    425      4      0 
 20250823    13:55:30       2    425      4      0 
 20250823    13:55:30       3    425      4      0 
 20250823    13:55:35       0    553      4      0 
 20250823    13:55:35       1    425      4      0 
 20250823    13:55:35       2    425      4      0 
 20250823    13:55:35       3    425      4      0 
 20250823    13:55:40       0    553      4      0 
 20250823    13:55:40       1    425      4      0 
 20250823    13:55:40       2    425      4      0 
 20250823    13:55:40       3    425      4      0 
 20250823    13:55:45       0    553      4      0 
 20250823    13:55:45       1    425      4      0 
 20250823    13:55:45       2    425      4      0 
 20250823    13:55:45       3    425      4      0 
 20250823    13:55:50       0    553      4      0 
 20250823    13:55:50       1    553      4      0 
 20250823    13:55:50       2    425      4      0 
 20250823    13:55:50       3    425      4      0 
 20250823    13:55:55       0    553      4      0 
 20250823    13:55:55       1    553      4      0 
 20250823    13:55:55       2    425      4      0 
 20250823    13:55:55       3    553      4      0 
 20250823    13:56:00       0    553      4      0 
 20250823    13:56:00       1    553      4      0 
 20250823    13:56:00       2    425      4      0 
 20250823    13:56:00       3    553      4      0 
 20250823    13:56:05       0    553      4      0 
 20250823    13:56:05       1    553      4      0 
 20250823    13:56:05       2    425      4      0 
 20250823    13:56:05       3    553      4      0 
#Date        Time         gpu     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB 
 20250823    13:56:10       0    553      4      0 
 20250823    13:56:10       1    553      4      0 
 20250823    13:56:10       2    425      4      0 
 20250823    13:56:10       3    553      4      0 
 20250823    13:56:15       0    553      4      0 
 20250823    13:56:15       1    553      4      0 
 20250823    13:56:15       2    425      4      0 
 20250823    13:56:15       3    553      4      0 
 20250823    13:56:20       0    553      4      0 
 20250823    13:56:20       1    553      4      0 
 20250823    13:56:20       2    425      4      0 
 20250823    13:56:20       3    553      4      0 
 20250823    13:56:25       0    553      4      0 
 20250823    13:56:25       1    553      4      0 
 20250823    13:56:25       2    425      4      0 
 20250823    13:56:25       3    553      4      0 
 20250823    13:56:30       0   1033      4      0 
 20250823    13:56:30       1   1033      4      0 
 20250823    13:56:30       2   1033      4      0 
 20250823    13:56:30       3   1033      4      0 
 20250823    13:56:35       0   1637      4      0 
 20250823    13:56:35       1   1709      4      0 
 20250823    13:56:35       2   1709      4      0 
 20250823    13:56:35       3   1637      4      0 
 20250823    13:56:40       0   1637      4      0 
 20250823    13:56:40       1   1709      4      0 
 20250823    13:56:40       2   1709      4      0 
 20250823    13:56:40       3   1637      4      0 
 20250823    13:56:45       0   1637      4      0 
 20250823    13:56:45       1   1709      4      0 
 20250823    13:56:45       2   2195      4      0 
 20250823    13:56:45       3   1637      4      0 
 20250823    13:56:50       0   2123      4      0 
 20250823    13:56:50       1   1709      4      0 
 20250823    13:56:50       2   1747      4      0 
 20250823    13:56:50       3   1639      4      0 
 20250823    13:56:55       0    388      2      0 
 20250823    13:56:55       1   1713      4      0 
 20250823    13:56:55       2    460      2      0 
 20250823    13:56:55       3   2127      4      0 
